Mes,GLOBAL_precio_m2,GLOBAL_var_mensual,GLOBAL_var_trimest,GLOBAL_var_anual,ARGANZUELA_precio_m2,ARGANZUELA_var_mensual,ARGANZUELA_var_trimest,ARGANZUELA_var_anual,BARAJAS_precio_m2,BARAJAS_var_mensual,BARAJAS_var_trimest,BARAJAS_var_anual,CARABANCHEL_precio_m2,CARABANCHEL_var_mensual,CARABANCHEL_var_trimest,CARABANCHEL_var_anual,CENTRO_precio_m2,CENTRO_var_mensual,CENTRO_var_trimest,CENTRO_var_anual,CHAMARTIN_precio_m2,CHAMARTIN_var_mensual,CHAMARTIN_var_trimest,CHAMARTIN_var_anual,CHAMBERI_precio_m2,CHAMBERI_var_mensual,CHAMBERI_var_trimest,CHAMBERI_var_anual,CIUDAD_LINEAL_precio_m2,CIUDAD_LINEAL_var_mensual,CIUDAD_LINEAL_var_trimest,CIUDAD_LINEAL_var_anual,FUENCARRAL_precio_m2,FUENCARRAL_var_mensual,FUENCARRAL_var_trimest,FUENCARRAL_var_anual,HORTALEZA_precio_m2,HORTALEZA_var_mensual,HORTALEZA_var_trimest,HORTALEZA_var_anual,LATINA_precio_m2,LATINA_var_mensual,LATINA_var_trimest,LATINA_var_anual,MONCLOA_precio_m2,MONCLOA_var_mensual,MONCLOA_var_trimest,MONCLOA_var_anual,MORATALAZ_precio_m2,MORATALAZ_var_mensual,MORATALAZ_var_trimest,MORATALAZ_var_anual,PUENTE_VALLECAS_precio_m2,PUENTE_VALLECAS_var_mensual,PUENTE_VALLECAS_var_trimest,PUENTE_VALLECAS_var_anual,RETIRO_precio_m2,RETIRO_var_mensual,RETIRO_var_trimest,RETIRO_var_anual,SALAMANCA_precio_m2,SALAMANCA_var_mensual,SALAMANCA_var_trimest,SALAMANCA_var_anual,SAN_BLAS_precio_m2,SAN_BLAS_var_mensual,SAN_BLAS_var_trimest,SAN_BLAS_var_anual,TETUAN_precio_m2,TETUAN_var_mensual,TETUAN_var_trimest,TETUAN_var_anual,USERA_precio_m2,USERA_var_mensual,USERA_var_trimest,USERA_var_anual,VICALVARO_precio_m2,VICALVARO_var_mensual,VICALVARO_var_trimest,VICALVARO_var_anual,VILLA_VALLECAS_precio_m2,VILLA_VALLECAS_var_mensual,VILLA_VALLECAS_var_trimest,VILLA_VALLECAS_var_anual,VILLAVERDE_precio_m2,VILLAVERDE_var_mensual,VILLAVERDE_var_trimest,VILLAVERDE_var_anual
01/08/18,3.580 €/m2,"1,30 %","5,30 %","23,00 %",3.969 €/m2,"-0,40 %","5,70 %","20,30 %",2.982 €/m2,"1,60 %","3,30 %","13,70 %",2.090 €/m2,"0,50 %","3,40 %","18,30 %",4.967 €/m2,"0,20 %","2,30 %","16,60 %",4.946 €/m2,"0,70 %","1,90 %","11,10 %",5.226 €/m2,"0,90 %","3,50 %","16,50 %",2.947 €/m2,"0,80 %","4,80 %","15,90 %",3.307 €/m2,"0,70 %","2,20 %","9,40 %",3.658 €/m2,"2,20 %","5,90 %","19,20 %",2.213 €/m2,"0,70 %","3,20 %","19,90 %",3.784 €/m2,"0,80 %","1,40 %","11,10 %",2.414 €/m2,"2,40 %","1,90 %","16,30 %",1.802 €/m2,"1,00 %","4,70 %","22,40 %",4.467 €/m2,"-1,20 %","-1,50 %","19,00 %",5.620 €/m2,"0,90 %","4,30 %","15,40 %",2.537 €/m2,"0,60 %","0,10 %","7,70 %",3.532 €/m2,"2,20 %","3,60 %","18,40 %",1.914 €/m2,"1,00 %","4,50 %","16,80 %",2.095 €/m2,"0,60 %","3,60 %","22,10 %",2.342 €/m2,"-0,20 %","2,50 %","14,60 %",1.672 €/m2,"0,50 %","3,10 %","13,10 %"
01/07/18,3.536 €/m2,"1,90 %","6,30 %","22,40 %",3.985 €/m2,"2,50 %","7,60 %","21,60 %",2.935 €/m2,"1,10 %","3,30 %","11,40 %",2.080 €/m2,"0,90 %","6,00 %","16,20 %",4.957 €/m2,"1,30 %","3,60 %","18,40 %",4.911 €/m2,"1,00 %","2,40 %","11,40 %",5.177 €/m2,"0,90 %","3,80 %","15,50 %",2.924 €/m2,"2,00 %","5,40 %","15,20 %",3.284 €/m2,"1,00 %","2,10 %","9,60 %",3.580 €/m2,"3,90 %","5,60 %","17,90 %",2.197 €/m2,"0,80 %","4,80 %","18,40 %",3.755 €/m2,"0,40 %","1,00 %","10,50 %",2.358 €/m2,"-0,40 %","3,00 %","10,20 %",1.785 €/m2,"2,50 %","6,40 %","22,20 %",4.522 €/m2,"-0,60 %","3,10 %","22,50 %",5.570 €/m2,"2,00 %","4,10 %","15,50 %",2.522 €/m2,"0,30 %","-0,10 %","7,50 %",3.457 €/m2,"0,30 %","3,50 %","16,40 %",1.895 €/m2,"1,00 %","5,20 %","17,10 %",2.082 €/m2,"1,00 %","6,60 %","23,80 %",2.345 €/m2,"2,50 %","4,70 %","15,70 %",1.663 €/m2,"1,30 %","2,30 %","12,90 %"
01/06/18,3.469 €/m2,"2,00 %","6,80 %","21,70 %",3.887 €/m2,"3,50 %","6,10 %","21,10 %",2.903 €/m2,"0,50 %","2,60 %","9,90 %",2.061 €/m2,"2,00 %","7,00 %","16,20 %",4.893 €/m2,"0,80 %","4,00 %","20,00 %",4.864 €/m2,"0,20 %","2,30 %","10,70 %",5.132 €/m2,"1,60 %","4,30 %","16,60 %",2.866 €/m2,"1,90 %","4,20 %","14,30 %",3.253 €/m2,"0,60 %","2,50 %","9,30 %",3.446 €/m2,"-0,20 %","3,80 %","14,40 %",2.180 €/m2,"1,70 %","5,90 %","18,70 %",3.740 €/m2,"0,20 %","0,30 %","11,50 %",2.367 €/m2,"0,00 %","6,30 %","10,00 %",1.741 €/m2,"1,10 %","6,70 %","21,20 %",4.549 €/m2,"0,30 %","7,50 %","24,50 %",5.459 €/m2,"1,30 %","2,80 %","15,80 %",2.513 €/m2,"-0,80 %","1,50 %","12,10 %",3.446 €/m2,"1,10 %","4,80 %","17,80 %",1.876 €/m2,"2,40 %","6,60 %","19,00 %",2.062 €/m2,"2,00 %","7,90 %","24,70 %",2.288 €/m2,"0,20 %","3,80 %","13,90 %",1.642 €/m2,"1,20 %","9,50 %","13,20 %"
01/05/18,3.400 €/m2,"2,20 %","7,20 %","20,10 %",3.756 €/m2,"1,40 %","3,70 %","18,40 %",2.887 €/m2,"1,70 %","1,40 %","9,20 %",2.021 €/m2,"2,90 %","6,30 %","15,80 %",4.853 €/m2,"1,40 %","4,70 %","21,40 %",4.853 €/m2,"1,20 %","2,80 %","11,10 %",5.052 €/m2,"1,20 %","3,80 %","17,50 %",2.811 €/m2,"1,30 %","4,80 %","13,30 %",3.235 €/m2,"0,60 %","2,60 %","10,50 %",3.454 €/m2,"1,90 %","4,90 %","15,90 %",2.143 €/m2,"2,20 %","5,40 %","17,80 %",3.732 €/m2,"0,40 %","-0,10 %","10,70 %",2.368 €/m2,"3,40 %","4,60 %","14,80 %",1.722 €/m2,"2,60 %","8,40 %","21,20 %",4.534 €/m2,"3,40 %","8,80 %","27,40 %",5.388 €/m2,"0,70 %","2,90 %","16,70 %",2.535 €/m2,"0,50 %","1,60 %","14,70 %",3.408 €/m2,"2,00 %","6,20 %","17,10 %",1.832 €/m2,"1,70 %","5,70 %","16,40 %",2.021 €/m2,"3,50 %","5,90 %","21,40 %",2.284 €/m2,"1,90 %","4,40 %","15,60 %",1.622 €/m2,"-0,30 %","8,80 %","12,30 %"
01/04/18,3.327 €/m2,"2,40 %","7,80 %","18,20 %",3.705 €/m2,"1,20 %","5,20 %","19,50 %",2.840 €/m2,"0,40 %","1,80 %","7,30 %",1.963 €/m2,"1,90 %","4,80 %","14,80 %",4.785 €/m2,"1,70 %","5,60 %","22,00 %",4.797 €/m2,"0,90 %","3,40 %","10,50 %",4.990 €/m2,"1,40 %","3,00 %","18,00 %",2.775 €/m2,"0,90 %","6,40 %","12,90 %",3.217 €/m2,"1,30 %","3,20 %","10,10 %",3.391 €/m2,"2,20 %","4,60 %","14,20 %",2.096 €/m2,"1,80 %","5,10 %","17,40 %",3.716 €/m2,"-0,30 %","2,90 %","11,00 %",2.290 €/m2,"2,80 %","-0,10 %","14,10 %",1.678 €/m2,"2,80 %","9,20 %","22,10 %",4.386 €/m2,"3,60 %","7,40 %","25,20 %",5.348 €/m2,"0,70 %","3,60 %","17,30 %",2.523 €/m2,"1,90 %","1,70 %","15,40 %",3.341 €/m2,"1,60 %","6,60 %","16,80 %",1.802 €/m2,"2,40 %","5,90 %","18,40 %",1.953 €/m2,"2,20 %","4,80 %","16,00 %",2.241 €/m2,"1,70 %","6,00 %","15,40 %",1.626 €/m2,"8,50 %","12,00 %","10,90 %"
01/03/18,3.247 €/m2,"2,40 %","7,40 %","14,80 %",3.662 €/m2,"1,10 %","6,80 %","20,80 %",2.828 €/m2,"-0,70 %","1,60 %","6,60 %",1.926 €/m2,"1,30 %","3,90 %","13,10 %",4.703 €/m2,"1,50 %","4,80 %","21,90 %",4.753 €/m2,"0,70 %","4,00 %","10,40 %",4.919 €/m2,"1,10 %","3,20 %","18,10 %",2.750 €/m2,"2,60 %","6,20 %","12,70 %",3.174 €/m2,"0,70 %","2,50 %","8,80 %",3.318 €/m2,"0,80 %","4,50 %","11,60 %",2.059 €/m2,"1,30 %","3,80 %","14,70 %",3.729 €/m2,"-0,20 %","4,90 %","13,10 %",2.226 €/m2,"-1,60 %","-0,30 %","13,00 %",1.633 €/m2,"2,80 %","8,40 %","19,10 %",4.233 €/m2,"1,60 %","5,00 %","21,60 %",5.309 €/m2,"1,40 %","4,20 %","16,40 %",2.476 €/m2,"-0,70 %","1,00 %","13,90 %",3.287 €/m2,"2,40 %","6,20 %","15,90 %",1.760 €/m2,"1,50 %","4,30 %","16,90 %",1.911 €/m2,"0,10 %","4,60 %","14,70 %",2.204 €/m2,"0,80 %","5,30 %","12,60 %",1.499 €/m2,"0,50 %","5,80 %","2,60 %"
01/02/18,3.173 €/m2,"2,80 %","6,00 %","11,60 %",3.622 €/m2,"2,90 %","7,70 %","20,80 %",2.849 €/m2,"2,10 %","1,50 %","6,70 %",1.901 €/m2,"1,50 %","2,00 %","12,90 %",4.633 €/m2,"2,30 %","4,70 %","22,10 %",4.720 €/m2,"1,80 %","3,80 %","10,40 %",4.866 €/m2,"0,50 %","3,60 %","18,10 %",2.681 €/m2,"2,80 %","3,60 %","9,80 %",3.154 €/m2,"1,20 %","3,40 %","9,30 %",3.293 €/m2,"1,60 %","4,60 %","11,80 %",2.033 €/m2,"1,90 %","4,40 %","13,30 %",3.735 €/m2,"3,40 %","6,80 %","14,50 %",2.264 €/m2,"-1,20 %","5,10 %","12,80 %",1.589 €/m2,"3,40 %","5,00 %","14,20 %",4.167 €/m2,"2,00 %","6,00 %","20,80 %",5.236 €/m2,"1,40 %","5,30 %","14,10 %",2.494 €/m2,"0,60 %","1,20 %","15,90 %",3.209 €/m2,"2,40 %","3,60 %","13,70 %",1.734 €/m2,"1,90 %","3,10 %","14,40 %",1.908 €/m2,"2,40 %","4,80 %","15,80 %",2.187 €/m2,"3,50 %","4,50 %","10,60 %",1.491 €/m2,"2,70 %","2,70 %","2,00 %"
01/01/18,3.086 €/m2,"2,10 %","3,60 %","8,70 %",3.521 €/m2,"2,70 %","5,90 %","19,60 %",2.790 €/m2,"0,30 %","-1,20 %","4,60 %",1.874 €/m2,"1,10 %","0,50 %","11,00 %",4.530 €/m2,"1,00 %","3,90 %","20,30 %",4.638 €/m2,"1,50 %","2,30 %","9,20 %",4.844 €/m2,"1,60 %","5,00 %","19,50 %",2.609 €/m2,"0,80 %","0,90 %","9,10 %",3.117 €/m2,"0,70 %","3,10 %","8,10 %",3.241 €/m2,"2,00 %","3,40 %","11,50 %",1.995 €/m2,"0,60 %","4,00 %","12,00 %",3.612 €/m2,"1,70 %","4,20 %","11,10 %",2.292 €/m2,"2,60 %","8,90 %","13,80 %",1.536 €/m2,"1,90 %","1,00 %","12,60 %",4.083 €/m2,"1,30 %","5,50 %","18,70 %",5.163 €/m2,"1,30 %","5,10 %","13,60 %",2.481 €/m2,"1,20 %","2,30 %","15,50 %",3.133 €/m2,"1,20 %","0,80 %","11,40 %",1.701 €/m2,"0,90 %","0,00 %","11,30 %",1.864 €/m2,"2,10 %","2,00 %","12,90 %",2.114 €/m2,"1,00 %","0,50 %","7,10 %",1.452 €/m2,"2,40 %","-1,10 %","-0,50 %"
01/12/17,3.023 €/m2,"1,00 %","2,70 %","6,40 %",3.427 €/m2,"1,90 %","3,40 %","16,60 %",2.783 €/m2,"-0,80 %","4,20 %","6,10 %",1.853 €/m2,"-0,60 %","2,70 %","8,80 %",4.486 €/m2,"1,40 %","4,50 %","18,40 %",4.570 €/m2,"0,50 %","1,90 %","8,50 %",4.766 €/m2,"1,40 %","5,60 %","18,70 %",2.589 €/m2,"0,00 %","0,90 %","7,10 %",3.097 €/m2,"1,60 %","2,80 %","7,40 %",3.177 €/m2,"0,90 %","2,70 %","9,10 %",1.984 €/m2,"1,90 %","4,90 %","11,80 %",3.553 €/m2,"1,60 %","3,30 %","11,00 %",2.234 €/m2,"3,70 %","8,70 %","8,80 %",1.507 €/m2,"-0,40 %","1,40 %","11,30 %",4.030 €/m2,"2,50 %","5,90 %","17,30 %",5.098 €/m2,"2,50 %","4,40 %","13,00 %",2.452 €/m2,"-0,50 %","2,50 %","15,60 %",3.096 €/m2,"-0,10 %","2,90 %","11,50 %",1.686 €/m2,"0,30 %","1,20 %","10,70 %",1.826 €/m2,"0,30 %","4,30 %","11,00 %",2.093 €/m2,"0,00 %","1,00 %","5,90 %",1.417 €/m2,"-2,30 %","-3,00 %","-4,60 %"
01/11/17,2.993 €/m2,"0,50 %","2,80 %","6,30 %",3.363 €/m2,"1,20 %","1,90 %","15,10 %",2.805 €/m2,"-0,70 %","7,00 %","8,10 %",1.864 €/m2,"0,00 %","5,50 %","10,80 %",4.426 €/m2,"1,50 %","3,90 %","16,30 %",4.545 €/m2,"0,30 %","2,10 %","7,90 %",4.699 €/m2,"1,90 %","4,70 %","17,70 %",2.589 €/m2,"0,10 %","1,80 %","5,40 %",3.049 €/m2,"0,80 %","0,80 %","6,00 %",3.148 €/m2,"0,40 %","2,50 %","8,10 %",1.947 €/m2,"1,50 %","5,40 %","9,60 %",3.498 €/m2,"0,90 %","2,70 %","9,90 %",2.155 €/m2,"2,40 %","3,80 %","4,60 %",1.513 €/m2,"-0,50 %","2,80 %","11,60 %",3.931 €/m2,"1,60 %","4,70 %","16,60 %",4.974 €/m2,"1,20 %","2,10 %","12,80 %",2.465 €/m2,"1,70 %","4,60 %","17,00 %",3.099 €/m2,"-0,30 %","3,80 %","12,10 %",1.682 €/m2,"-1,10 %","2,70 %","12,00 %",1.821 €/m2,"-0,40 %","6,20 %","9,50 %",2.093 €/m2,"-0,50 %","2,40 %","7,90 %",1.451 €/m2,"-1,10 %","-1,90 %","1,80 %"
01/10/17,2.978 €/m2,"1,20 %","3,10 %","6,00 %",3.324 €/m2,"0,30 %","1,50 %","14,60 %",2.825 €/m2,"5,80 %","7,20 %","8,80 %",1.864 €/m2,"3,30 %","4,10 %","11,90 %",4.361 €/m2,"1,60 %","4,10 %","16,40 %",4.533 €/m2,"1,10 %","2,80 %","7,50 %",4.612 €/m2,"2,20 %","2,90 %","16,50 %",2.586 €/m2,"0,80 %","1,90 %","5,50 %",3.024 €/m2,"0,40 %","0,90 %","6,70 %",3.136 €/m2,"1,40 %","3,30 %","7,50 %",1.918 €/m2,"1,40 %","3,40 %","6,70 %",3.467 €/m2,"0,90 %","2,10 %","8,70 %",2.104 €/m2,"2,30 %","-1,70 %","5,10 %",1.521 €/m2,"2,40 %","4,20 %","10,50 %",3.870 €/m2,"1,70 %","4,80 %","14,50 %",4.915 €/m2,"0,60 %","1,90 %","11,80 %",2.424 €/m2,"1,30 %","3,30 %","13,00 %",3.109 €/m2,"3,40 %","4,70 %","13,30 %",1.701 €/m2,"2,10 %","5,10 %","11,60 %",1.828 €/m2,"4,40 %","8,60 %","9,90 %",2.104 €/m2,"1,50 %","3,80 %","9,10 %",1.468 €/m2,"0,40 %","-0,30 %","5,90 %"
01/09/17,2.943 €/m2,"1,10 %","3,30 %","5,20 %",3.313 €/m2,"0,40 %","3,30 %","13,90 %",2.670 €/m2,"1,80 %","1,10 %","2,90 %",1.805 €/m2,"2,20 %","1,70 %","9,90 %",4.294 €/m2,"0,80 %","5,30 %","15,10 %",4.483 €/m2,"0,70 %","2,10 %","6,20 %",4.515 €/m2,"0,70 %","2,60 %","14,90 %",2.566 €/m2,"0,90 %","2,30 %","6,20 %",3.013 €/m2,"-0,40 %","1,30 %","6,90 %",3.092 €/m2,"0,70 %","2,60 %","6,10 %",1.892 €/m2,"2,40 %","2,90 %","7,30 %",3.438 €/m2,"1,00 %","2,50 %","7,70 %",2.056 €/m2,"-1,00 %","-4,50 %","3,40 %",1.485 €/m2,"0,90 %","3,40 %","9,10 %",3.806 €/m2,"1,40 %","4,20 %","12,20 %",4.883 €/m2,"0,20 %","3,60 %","11,40 %",2.392 €/m2,"1,50 %","6,70 %","11,40 %",3.007 €/m2,"0,80 %","2,80 %","9,80 %",1.666 €/m2,"1,70 %","5,70 %","10,90 %",1.751 €/m2,"2,10 %","5,90 %","5,20 %",2.073 €/m2,"1,40 %","3,20 %","7,60 %",1.461 €/m2,"-1,20 %","0,70 %","4,40 %"
01/08/17,2.910 €/m2,"0,70 %","2,80 %","4,40 %",3.300 €/m2,"0,70 %","4,00 %","13,40 %",2.622 €/m2,"-0,50 %","-0,80 %","1,80 %",1.766 €/m2,"-1,30 %","1,20 %","9,40 %",4.261 €/m2,"1,70 %","6,60 %","15,10 %",4.453 €/m2,"1,00 %","1,90 %","6,40 %",4.486 €/m2,"0,10 %","4,30 %","14,10 %",2.544 €/m2,"0,20 %","2,50 %","6,10 %",3.024 €/m2,"0,90 %","3,30 %","8,00 %",3.070 €/m2,"1,10 %","3,00 %","5,50 %",1.846 €/m2,"-0,50 %","1,50 %","5,80 %",3.405 €/m2,"0,20 %","1,00 %","7,90 %",2.076 €/m2,"-3,00 %","0,70 %","4,30 %",1.472 €/m2,"0,80 %","3,70 %","9,20 %",3.755 €/m2,"1,70 %","5,50 %","11,20 %",4.872 €/m2,"1,00 %","5,50 %","12,30 %",2.356 €/m2,"0,40 %","6,60 %","10,10 %",2.984 €/m2,"0,50 %","2,50 %","9,10 %",1.638 €/m2,"1,20 %","4,10 %","9,00 %",1.715 €/m2,"1,90 %","3,00 %","3,10 %",2.044 €/m2,"0,80 %","3,40 %","7,90 %",1.479 €/m2,"0,40 %","2,40 %","5,70 %"
01/07/17,2.890 €/m2,"1,40 %","2,70 %","3,90 %",3.276 €/m2,"2,10 %","5,70 %","13,10 %",2.635 €/m2,"-0,20 %","-0,40 %","1,90 %",1.790 €/m2,"0,90 %","4,70 %","11,80 %",4.188 €/m2,"2,70 %","6,80 %","14,10 %",4.408 €/m2,"0,40 %","1,60 %","6,60 %",4.482 €/m2,"1,80 %","6,00 %","13,90 %",2.538 €/m2,"1,20 %","3,30 %","5,40 %",2.998 €/m2,"0,80 %","2,60 %","7,30 %",3.037 €/m2,"0,80 %","2,30 %","4,30 %",1.856 €/m2,"1,00 %","3,90 %","6,40 %",3.397 €/m2,"1,30 %","1,50 %","7,80 %",2.140 €/m2,"-0,60 %","6,70 %","8,80 %",1.460 €/m2,"1,60 %","6,20 %","8,40 %",3.692 €/m2,"1,10 %","5,40 %","9,30 %",4.822 €/m2,"2,30 %","5,80 %","11,60 %",2.347 €/m2,"4,70 %","7,30 %","10,00 %",2.970 €/m2,"1,50 %","3,80 %","9,70 %",1.619 €/m2,"2,70 %","6,30 %","7,20 %",1.682 €/m2,"1,70 %","-0,10 %","1,50 %",2.027 €/m2,"0,90 %","4,40 %","5,80 %",1.473 €/m2,"1,50 %","0,40 %","5,80 %"
01/06/17,2.850 €/m2,"0,70 %","0,70 %","2,80 %",3.208 €/m2,"1,10 %","5,80 %","12,60 %",2.642 €/m2,"-0,10 %","-0,40 %","2,00 %",1.774 €/m2,"1,60 %","4,20 %","8,90 %",4.078 €/m2,"2,00 %","5,70 %","12,00 %",4.392 €/m2,"0,50 %","2,10 %","6,60 %",4.401 €/m2,"2,40 %","5,70 %","11,50 %",2.507 €/m2,"1,00 %","2,80 %","4,00 %",2.975 €/m2,"1,70 %","1,90 %","5,70 %",3.012 €/m2,"1,10 %","1,30 %","3,50 %",1.838 €/m2,"1,00 %","2,40 %","6,60 %",3.354 €/m2,"-0,60 %","1,80 %","6,40 %",2.152 €/m2,"4,40 %","9,30 %","8,00 %",1.436 €/m2,"1,20 %","4,80 %","6,00 %",3.653 €/m2,"2,60 %","4,90 %","8,30 %",4.713 €/m2,"2,10 %","3,30 %","9,20 %",2.242 €/m2,"1,40 %","3,10 %","5,20 %",2.925 €/m2,"0,50 %","3,10 %","8,50 %",1.576 €/m2,"0,20 %","4,70 %","3,40 %",1.654 €/m2,"-0,70 %","-0,70 %","-0,50 %",2.009 €/m2,"1,70 %","2,60 %","4,60 %",1.451 €/m2,"0,40 %","-0,70 %","5,50 %"
01/05/17,2.830 €/m2,"0,60 %","-0,40 %","2,70 %",3.173 €/m2,"2,30 %","5,80 %","13,30 %",2.644 €/m2,"-0,10 %","-1,00 %","2,00 %",1.746 €/m2,"2,10 %","3,70 %","8,30 %",3.997 €/m2,"1,90 %","5,30 %","10,20 %",4.369 €/m2,"0,70 %","2,10 %","5,20 %",4.299 €/m2,"1,70 %","4,40 %","9,40 %",2.482 €/m2,"1,00 %","1,70 %","2,40 %",2.926 €/m2,"0,10 %","1,50 %","3,40 %",2.980 €/m2,"0,40 %","1,20 %","2,70 %",1.820 €/m2,"1,90 %","1,40 %","5,20 %",3.373 €/m2,"0,70 %","3,40 %","6,80 %",2.062 €/m2,"2,80 %","2,80 %","3,60 %",1.420 €/m2,"3,30 %","2,00 %","6,00 %",3.559 €/m2,"1,60 %","3,20 %","6,40 %",4.616 €/m2,"1,30 %","0,60 %","7,70 %",2.211 €/m2,"1,10 %","2,80 %","4,10 %",2.911 €/m2,"1,70 %","3,10 %","8,90 %",1.574 €/m2,"3,40 %","3,80 %","4,00 %",1.666 €/m2,"-1,10 %","1,10 %","0,30 %",1.976 €/m2,"1,70 %","-0,10 %","4,10 %",1.445 €/m2,"-1,50 %","-1,10 %","4,50 %"
01/04/17,2.814 €/m2,"-0,50 %","-0,90 %","2,50 %",3.101 €/m2,"2,30 %","5,40 %","11,40 %",2.647 €/m2,"-0,20 %","-0,70 %","3,50 %",1.710 €/m2,"0,50 %","1,30 %","5,20 %",3.922 €/m2,"1,70 %","4,10 %","7,30 %",4.340 €/m2,"0,80 %","2,20 %","5,50 %",4.229 €/m2,"1,60 %","4,30 %","9,20 %",2.458 €/m2,"0,70 %","2,70 %","1,20 %",2.922 €/m2,"0,10 %","1,30 %","3,60 %",2.968 €/m2,"-0,10 %","2,10 %","1,70 %",1.786 €/m2,"-0,40 %","0,30 %","4,90 %",3.348 €/m2,"1,60 %","3,00 %","6,40 %",2.007 €/m2,"1,90 %","-0,40 %","3,50 %",1.375 €/m2,"0,20 %","0,80 %","2,50 %",3.502 €/m2,"0,60 %","1,80 %","5,10 %",4.559 €/m2,"0,00 %","0,30 %","6,00 %",2.187 €/m2,"0,60 %","1,90 %","4,70 %",2.861 €/m2,"0,90 %","1,70 %","8,30 %",1.522 €/m2,"1,10 %","-0,40 %","1,60 %",1.684 €/m2,"1,10 %","1,90 %","0,90 %",1.942 €/m2,"-0,80 %","-1,60 %","3,00 %",1.466 €/m2,"0,40 %","0,50 %","7,30 %"
01/03/17,2.829 €/m2,"-0,50 %","-0,40 %","2,90 %",3.031 €/m2,"1,10 %","3,10 %","10,80 %",2.653 €/m2,"-0,70 %","1,10 %","4,00 %",1.703 €/m2,"1,10 %","0,00 %","4,70 %",3.858 €/m2,"1,70 %","1,90 %","7,10 %",4.304 €/m2,"0,60 %","2,20 %","5,00 %",4.164 €/m2,"1,10 %","3,70 %","8,80 %",2.440 €/m2,"-0,10 %","0,90 %","1,00 %",2.919 €/m2,"1,20 %","1,20 %","4,00 %",2.972 €/m2,"0,90 %","2,00 %","3,40 %",1.794 €/m2,"0,00 %","1,10 %","7,60 %",3.296 €/m2,"1,00 %","3,00 %","5,10 %",1.970 €/m2,"-1,80 %","-4,10 %","2,70 %",1.371 €/m2,"-1,50 %","1,30 %","1,10 %",3.482 €/m2,"0,90 %","1,30 %","4,40 %",4.561 €/m2,"-0,60 %","1,10 %","6,10 %",2.174 €/m2,"1,00 %","2,50 %","4,10 %",2.836 €/m2,"0,50 %","2,20 %","8,10 %",1.505 €/m2,"-0,70 %","-1,20 %","0,90 %",1.665 €/m2,"1,10 %","1,20 %","-1,70 %",1.958 €/m2,"-1,00 %","-0,90 %","4,60 %",1.461 €/m2,"0,00 %","-1,70 %","9,60 %"
